LG,WR,LR,WF,FL,FU,BW,is_resonant,in_target_window,source
5.0,12.0,3.3,5.0,5.04,5.9,0.8600000000000003,1,1,original
4.5,12.5,3.3,2.9,5.17,6.03,0.8600000000000003,1,1,original
4.5,11.0,3.3,2.7,5.71,6.57,0.8600000000000003,1,1,original
5.5,12.25,3.3,2.2,5.55,6.41,0.8600000000000003,1,1,original
4.5,12.5,3.3,2.4,5.29,6.15,0.8600000000000003,1,1,original
4.5,12.5,3.3,2.3,5.33,6.19,0.8600000000000003,1,1,original
4.0,11.0,3.3,2.5,5.7,6.56,0.8599999999999994,1,1,original
8.0,12.5,3.3,2.3,5.61,6.47,0.8599999999999994,1,1,original
5.0,12.75,3.3,2.9,5.16,6.02,0.8599999999999994,1,1,original
4.0,12.5,3.3,3.5,5.03,5.89,0.8599999999999994,1,1,original
4.5,10.75,3.3,2.6,5.82,6.68,0.8599999999999994,1,1,original
4.0,10.5,3.3,2.6,5.77,6.62,0.8500000000000005,1,1,original
4.0,12.5,3.3,2.8,5.18,6.03,0.8500000000000005,1,1,original
4.0,12.5,3.3,3.9,4.89,5.74,0.8500000000000005,1,1,original
4.5,12.5,3.3,4.3,4.93,5.78,0.8500000000000005,1,1,original
4.5,12.5,3.0,4.5,4.93,5.78,0.8500000000000005,1,1,original
5.0,12.5,3.3,4.2,5.0,5.85,0.8499999999999996,1,1,original
5.0,12.5,3.0,4.7,4.94,5.79,0.8499999999999996,1,1,original
5.5,12.5,3.3,4.7,4.96,5.81,0.8499999999999996,1,1,original
5.0,12.5,3.3,4.5,4.92,5.77,0.8499999999999996,1,1,original
5.0,12.75,3.3,2.8,5.15,6.0,0.8499999999999996,1,1,original
4.5,12.5,3.3,4.0,4.96,5.81,0.8499999999999996,1,1,original
4.5,12.75,3.3,2.6,5.19,6.04,0.8499999999999996,1,1,original
8.5,11.0,3.3,2.5,6.08,6.93,0.8499999999999996,1,1,original
8.5,11.0,3.3,2.9,6.86,7.71,0.8499999999999996,1,1,original
4.0,10.5,3.3,3.0,5.52,6.36,0.8400000000000007,1,1,original
5.0,12.0,3.3,2.9,5.52,6.36,0.8400000000000007,1,1,original
4.5,12.5,3.0,4.0,5.0,5.84,0.8399999999999999,1,1,original
7.5,12.0,3.0,2.5,6.03,6.87,0.8399999999999999,1,1,original
4.0,12.0,3.0,4.7,4.98,5.82,0.8399999999999999,1,1,original
5.5,12.5,3.0,4.9,4.97,5.81,0.8399999999999999,1,1,original
5.0,12.5,3.0,4.8,4.94,5.78,0.8399999999999999,1,1,original
5.0,12.5,3.0,4.5,5.0,5.84,0.8399999999999999,1,1,original
4.5,12.5,3.0,4.3,4.97,5.81,0.8399999999999999,1,1,original
4.5,12.5,3.3,4.2,4.92,5.76,0.8399999999999999,1,1,original
4.0,12.5,3.0,3.8,5.0,5.84,0.8399999999999999,1,1,original
5.0,12.75,3.3,2.5,5.21,6.05,0.8399999999999999,1,1,original
5.0,12.75,3.3,2.4,5.23,6.07,0.8399999999999999,1,1,original
5.0,12.75,3.3,2.0,7.77,8.61,0.8399999999999999,1,1,original
4.5,12.75,3.3,2.7,5.15,5.99,0.8399999999999999,1,1,original
4.0,12.5,3.3,2.6,5.24,6.08,0.8399999999999999,1,1,original
4.0,12.25,3.3,2.2,5.36,6.2,0.8399999999999999,1,1,original
7.5,10.5,3.3,3.0,6.72,7.55,0.8300000000000001,1,1,original
4.0,11.75,3.3,2.2,5.52,6.35,0.8300000000000001,1,1,original
4.5,12.25,3.3,2.4,5.35,6.18,0.8300000000000001,1,1,original
4.0,12.5,3.3,2.4,5.29,6.12,0.8300000000000001,1,1,original
7.0,12.0,3.3,4.5,5.42,6.25,0.8300000000000001,1,1,original
4.0,12.5,3.0,4.1,4.97,5.8,0.8300000000000001,1,1,original
4.0,12.0,3.0,4.8,5.0,5.83,0.8300000000000001,1,1,original
6.0,12.0,3.0,3.5,5.37,6.2,0.8300000000000001,1,1,original
4.5,12.25,3.3,2.2,5.48,6.31,0.8299999999999992,1,1,original
4.0,11.25,3.3,2.8,5.46,6.28,0.8200000000000003,1,1,original
4.5,11.5,3.3,2.4,5.63,6.45,0.8200000000000003,1,1,original
4.5,12.25,3.3,2.3,5.39,6.21,0.8200000000000003,1,1,original
4.0,12.75,3.3,2.8,5.09,5.91,0.8200000000000003,1,1,original
4.5,12.75,3.3,2.0,5.21,6.03,0.8200000000000003,1,1,original
4.0,12.0,3.3,4.7,4.97,5.79,0.8200000000000003,1,1,original
4.0,12.0,3.3,4.8,4.97,5.79,0.8200000000000003,1,1,original
4.5,12.0,3.3,4.9,5.0,5.82,0.8200000000000003,1,1,original
5.0,12.5,3.0,4.9,4.92,5.74,0.8200000000000003,1,1,original
6.0,12.5,3.0,4.5,5.13,5.95,0.8200000000000003,1,1,original
6.0,12.5,3.0,4.6,5.12,5.94,0.8200000000000003,1,1,original
4.5,12.0,3.0,5.0,5.05,5.87,0.8200000000000003,1,1,original
4.5,12.5,3.0,2.3,5.38,6.2,0.8200000000000003,1,1,original
4.5,12.5,3.0,4.4,4.95,5.77,0.8199999999999994,1,1,original
6.0,12.5,3.0,4.8,5.03,5.85,0.8199999999999994,1,1,original
4.5,12.5,3.0,2.7,5.32,6.14,0.8199999999999994,1,1,original
4.0,12.5,3.3,2.3,5.32,6.14,0.8199999999999994,1,1,original
4.0,10.75,3.3,2.5,5.78,6.6,0.8199999999999994,1,1,original
8.5,11.0,3.3,2.7,6.2,7.02,0.8199999999999994,1,1,original
4.5,11.25,3.3,2.4,8.19,9.0,0.8100000000000005,1,1,original
5.0,11.25,3.3,2.1,8.19,9.0,0.8100000000000005,1,1,original
4.0,12.75,3.3,2.6,5.14,5.95,0.8100000000000005,1,1,original
5.0,12.5,3.3,4.6,4.92,5.73,0.8100000000000005,1,1,original
6.0,12.5,3.0,4.9,5.01,5.82,0.8100000000000005,1,1,original
5.0,12.5,3.0,2.2,5.42,6.23,0.8100000000000005,1,1,original
4.0,12.5,3.3,4.1,4.9,5.71,0.8099999999999996,1,1,original
5.5,12.0,3.0,2.1,5.75,6.56,0.8099999999999996,1,1,original
7.5,12.0,3.0,3.9,5.87,6.68,0.8099999999999996,1,1,original
6.5,12.5,3.3,4.7,5.03,5.84,0.8099999999999996,1,1,original
4.0,12.5,3.0,2.2,5.37,6.18,0.8099999999999996,1,1,original
5.5,12.5,3.3,3.9,5.08,5.89,0.8099999999999996,1,1,original
6.0,12.5,3.3,2.1,5.48,6.29,0.8099999999999996,1,1,original
5.5,12.5,3.3,2.2,5.37,6.18,0.8099999999999996,1,1,original
8.0,12.25,3.3,2.8,6.08,6.89,0.8099999999999996,1,1,original
4.0,12.5,3.3,4.0,4.96,5.77,0.8099999999999996,1,1,original
6.0,12.5,3.3,4.8,5.01,5.81,0.7999999999999998,1,1,original
4.0,12.0,3.0,2.1,5.51,6.31,0.7999999999999998,1,1,original
4.0,12.0,3.0,4.9,4.97,5.77,0.7999999999999998,1,1,original
7.0,12.5,3.0,4.4,5.29,6.09,0.7999999999999998,1,1,original
6.0,12.5,3.0,5.0,4.99,5.79,0.7999999999999998,1,1,original
4.5,12.5,3.0,4.6,4.92,5.72,0.7999999999999998,1,1,original
4.0,12.5,3.0,4.6,4.91,5.71,0.7999999999999998,1,1,original
4.0,12.5,3.3,3.8,4.97,5.77,0.7999999999999998,1,1,original
5.0,12.5,3.3,4.7,4.92,5.72,0.7999999999999998,1,1,original
5.5,12.75,3.3,2.2,5.33,6.13,0.7999999999999998,1,1,original
4.0,12.75,3.3,2.3,5.2,6.0,0.7999999999999998,1,1,original
4.0,12.75,3.3,2.2,5.22,6.02,0.7999999999999998,1,1,original
4.5,12.0,3.3,2.2,5.54,6.34,0.7999999999999998,1,1,original
4.5,11.75,3.3,2.4,5.58,6.38,0.7999999999999998,1,1,original
5.0,10.75,3.3,2.8,5.74,6.54,0.7999999999999998,1,1,original
4.0,12.0,3.3,4.9,5.0,5.79,0.79,1,1,original
4.0,12.5,3.0,2.1,5.35,6.14,0.79,1,1,original
5.5,12.0,3.0,3.8,5.62,6.41,0.79,1,1,original
5.5,11.75,3.3,2.7,5.92,6.71,0.79,1,1,original
6.0,12.5,3.3,4.7,5.04,5.83,0.79,1,1,original
5.5,12.5,3.3,4.9,4.95,5.74,0.79,1,1,original
4.5,12.5,3.0,2.6,7.77,8.55,0.7800000000000011,1,1,original
4.5,12.5,3.3,4.5,4.92,5.7,0.7800000000000002,1,1,original
4.0,12.5,3.0,4.2,4.93,5.71,0.7800000000000002,1,1,original
4.5,12.0,3.3,5.0,5.01,5.79,0.7800000000000002,1,1,original
7.5,12.5,3.3,4.4,5.35,6.13,0.7800000000000002,1,1,original
5.0,12.5,3.3,4.9,4.89,5.67,0.7800000000000002,1,1,original
5.0,12.5,3.3,4.8,4.93,5.71,0.7800000000000002,1,1,original
5.0,12.5,3.0,5.0,4.93,5.71,0.7800000000000002,1,1,original
5.0,12.5,3.3,3.8,5.08,5.86,0.7800000000000002,1,1,original
4.5,12.75,3.3,2.5,5.2,5.98,0.7800000000000002,1,1,original
4.5,12.75,3.3,2.4,5.18,5.96,0.7800000000000002,1,1,original
4.0,12.25,3.3,2.0,5.47,6.25,0.7800000000000002,1,1,original
5.0,11.5,3.3,3.0,5.43,6.21,0.7800000000000002,1,1,original
5.0,12.75,3.3,2.2,5.29,6.07,0.7800000000000002,1,1,original
4.0,12.5,3.3,4.2,4.9,5.68,0.7799999999999994,1,1,original
4.5,12.5,3.3,4.6,4.9,5.68,0.7799999999999994,1,1,original
7.0,12.0,3.3,4.7,5.28,6.06,0.7799999999999994,1,1,original
5.0,11.75,3.3,2.5,5.61,6.39,0.7799999999999994,1,1,original
8.5,10.5,3.3,2.5,6.49,7.27,0.7799999999999994,1,1,original
4.5,11.75,3.3,2.3,5.55,6.32,0.7700000000000005,1,1,original
4.0,12.5,3.0,4.4,4.89,5.66,0.7700000000000005,1,1,original
4.0,12.5,3.0,4.5,4.89,5.66,0.7700000000000005,1,1,original
4.5,12.5,3.0,4.8,4.92,5.69,0.7700000000000005,1,1,original
4.0,12.0,3.0,2.2,5.52,6.29,0.7700000000000005,1,1,original
4.5,12.5,3.0,2.1,5.39,6.16,0.7700000000000005,1,1,original
4.0,12.5,3.3,4.4,4.86,5.63,0.7699999999999996,1,1,original
5.0,12.0,3.0,2.1,5.66,6.43,0.7699999999999996,1,1,original
4.0,12.5,3.0,4.3,4.94,5.71,0.7699999999999996,1,1,original
4.0,12.5,3.3,4.7,4.82,5.59,0.7699999999999996,1,1,original
8.5,11.25,3.3,2.1,6.08,6.85,0.7699999999999996,1,1,original
4.0,12.5,3.3,4.3,4.87,5.64,0.7699999999999996,1,1,original
4.0,12.5,3.3,2.0,5.33,6.1,0.7699999999999996,1,1,original
5.0,12.0,3.3,2.3,5.53,6.3,0.7699999999999996,1,1,original
4.5,12.75,3.3,2.3,5.25,6.02,0.7699999999999996,1,1,original
4.5,12.5,3.0,4.7,4.93,5.69,0.7600000000000007,1,1,original
4.5,12.0,3.3,2.1,5.54,6.3,0.7599999999999998,1,1,original
4.5,12.5,3.0,4.9,4.92,5.68,0.7599999999999998,1,1,original
4.5,12.5,3.3,4.4,4.92,5.68,0.7599999999999998,1,1,original
5.0,12.5,3.3,2.0,5.49,6.25,0.7599999999999998,1,1,original
5.5,12.25,3.3,2.3,5.63,6.39,0.7599999999999998,1,1,original
5.0,12.25,3.3,2.3,5.66,6.42,0.7599999999999998,1,1,original
5.5,11.75,3.3,2.2,5.71,6.47,0.7599999999999998,1,1,original
6.5,11.0,3.3,2.5,6.08,6.84,0.7599999999999998,1,1,original
4.0,11.0,3.3,2.3,5.74,6.5,0.7599999999999998,1,1,original
5.0,10.75,3.3,2.4,8.24,9.0,0.7599999999999998,1,1,original
8.5,10.5,3.3,2.8,6.57,7.33,0.7599999999999998,1,1,original
7.5,12.25,3.3,2.8,5.8,6.55,0.75,1,1,original
4.5,12.5,3.0,5.0,4.92,5.67,0.75,1,1,original
6.5,12.0,3.3,3.9,5.68,6.43,0.75,1,1,original
4.0,12.0,3.3,5.0,4.98,5.73,0.75,1,1,original
4.5,12.5,3.3,4.9,4.9,5.65,0.75,1,1,original
4.5,12.5,3.3,3.9,5.0,5.75,0.75,1,1,original
4.0,12.75,3.3,2.4,5.19,5.94,0.75,1,1,original
5.0,12.0,3.0,2.3,5.6,6.35,0.75,1,1,original
8.0,12.0,3.3,2.7,6.01,6.76,0.75,1,1,original
6.0,11.75,3.3,2.3,5.66,6.41,0.75,1,1,original
4.0,11.25,3.3,2.2,5.68,6.43,0.75,1,1,original
8.5,11.0,3.3,2.0,6.06,6.81,0.75,1,1,original
4.0,10.75,3.3,2.4,5.94,6.69,0.75,1,1,original
7.5,10.5,3.3,2.4,7.1,7.85,0.75,1,1,original
8.0,12.0,3.3,2.0,5.77,6.52,0.75,1,1,original
4.0,12.5,3.0,4.7,4.87,5.61,0.7400000000000002,1,1,original
7.5,12.5,3.0,2.5,5.74,6.48,0.7400000000000002,1,1,original
5.0,12.5,3.0,2.1,5.45,6.19,0.7400000000000002,1,1,original
5.0,12.0,3.0,2.6,5.26,6.0,0.7400000000000002,1,1,original
4.0,12.0,3.0,5.0,5.0,5.74,0.7400000000000002,1,1,original
7.5,11.25,3.3,2.8,6.21,6.95,0.7400000000000002,1,1,original
4.5,12.5,3.3,4.7,4.89,5.63,0.7400000000000002,1,1,original
4.5,11.5,3.3,2.3,5.59,6.33,0.7400000000000002,1,1,original
8.5,11.0,3.3,2.1,6.08,6.82,0.7400000000000002,1,1,original
8.5,10.5,3.3,2.3,6.43,7.17,0.7400000000000002,1,1,original
4.0,12.5,3.3,4.5,4.86,5.6,0.7399999999999993,1,1,original
4.5,12.25,3.3,2.1,5.44,6.18,0.7399999999999993,1,1,original
5.0,12.0,3.3,2.1,5.57,6.31,0.7399999999999993,1,1,original
7.0,10.75,3.3,2.5,6.89,7.62,0.7300000000000004,1,1,original
4.5,12.5,3.3,2.1,5.35,6.08,0.7300000000000004,1,1,original
5.0,12.5,3.3,5.0,4.88,5.61,0.7300000000000004,1,1,original
7.0,12.0,3.3,4.9,7.41,8.14,0.7300000000000004,1,1,original
4.0,12.5,3.0,4.8,4.89,5.62,0.7300000000000004,1,1,original
7.5,12.5,3.0,2.3,5.73,6.46,0.7299999999999995,1,1,original
4.5,12.75,3.3,2.2,5.24,5.97,0.7299999999999995,1,1,original
4.5,12.0,3.3,2.4,5.44,6.17,0.7299999999999995,1,1,original
4.0,12.0,3.3,2.2,5.62,6.35,0.7299999999999995,1,1,original
8.5,10.75,3.3,2.3,6.27,6.99,0.7200000000000006,1,1,original
5.5,11.0,3.3,2.5,8.27,8.99,0.7200000000000006,1,1,original
4.5,12.0,3.0,2.1,5.56,6.28,0.7200000000000006,1,1,original
5.0,12.5,3.0,2.5,5.33,6.05,0.7199999999999998,1,1,original
4.0,12.5,3.0,4.9,4.88,5.6,0.7199999999999998,1,1,original
4.5,12.5,3.3,4.8,4.86,5.58,0.7199999999999998,1,1,original
7.0,12.5,3.3,4.4,5.45,6.17,0.7199999999999998,1,1,original
5.5,12.75,3.3,2.0,5.33,6.05,0.7199999999999998,1,1,original
4.0,12.5,3.3,4.6,4.86,5.58,0.7199999999999998,1,1,original
8.5,11.25,3.3,2.3,6.11,6.83,0.7199999999999998,1,1,original
4.5,11.75,3.3,2.5,5.5,6.22,0.7199999999999998,1,1,original
5.0,10.75,3.3,2.9,5.71,6.42,0.71,1,1,original
4.5,12.75,3.3,2.1,5.24,5.95,0.71,1,1,original
5.0,12.5,3.0,2.4,5.38,6.09,0.71,1,1,original
7.0,12.0,3.3,4.2,5.6,6.31,0.71,1,1,original
4.5,11.0,3.3,2.4,5.8,6.51,0.71,1,1,original
8.0,12.5,3.3,2.4,5.89,6.6,0.71,1,1,original
4.0,11.5,3.3,2.0,5.72,6.43,0.71,1,1,original
4.0,11.5,3.3,2.1,5.64,6.35,0.71,1,1,original
4.5,12.0,3.3,2.3,5.49,6.19,0.7000000000000002,1,1,original
4.0,12.75,3.3,2.9,5.1,5.8,0.7000000000000002,1,1,original
4.0,12.5,3.3,4.8,4.83,5.53,0.7000000000000002,1,1,original
4.5,12.5,3.3,5.0,4.88,5.58,0.7000000000000002,1,1,original
5.5,12.0,3.0,3.3,5.76,6.46,0.7000000000000002,1,1,original
4.5,12.0,3.0,2.2,5.5,6.2,0.7000000000000002,1,1,original
5.5,12.0,3.0,2.7,5.67,6.37,0.7000000000000002,1,1,original
4.0,12.5,3.3,4.9,4.85,5.54,0.6900000000000004,1,1,original
8.0,12.0,3.3,2.3,5.83,6.52,0.6899999999999995,1,1,original
7.5,12.5,3.3,2.2,5.44,6.13,0.6899999999999995,1,1,original
6.5,12.5,3.0,4.1,5.85,6.53,0.6800000000000006,1,1,original
4.0,12.5,3.0,5.0,4.85,5.53,0.6800000000000006,1,1,original
4.5,12.0,3.3,2.0,5.6,6.28,0.6800000000000006,1,1,original
5.0,11.25,3.3,2.6,5.77,6.45,0.6800000000000006,1,1,original
4.5,12.5,3.3,2.0,5.42,6.1,0.6799999999999997,1,1,original
4.0,12.5,3.3,3.6,5.04,5.72,0.6799999999999997,1,1,original
4.0,12.5,3.3,5.0,4.84,5.52,0.6799999999999997,1,1,original
4.5,11.25,3.3,2.3,5.81,6.48,0.6700000000000008,1,1,original
5.0,11.0,3.3,2.3,8.33,9.0,0.6699999999999999,1,1,original
4.5,11.75,3.3,2.1,5.62,6.29,0.6699999999999999,1,1,original
8.0,12.0,3.3,3.6,6.97,7.64,0.6699999999999999,1,1,original
8.0,12.0,3.0,2.3,5.84,6.51,0.6699999999999999,1,1,original
4.5,11.25,3.3,2.1,8.34,9.0,0.6600000000000001,1,1,original
6.5,12.0,3.0,2.4,5.8,6.46,0.6600000000000001,1,1,original
7.5,12.0,3.0,4.0,6.94,7.6,0.6599999999999993,1,1,original
6.0,12.25,3.3,2.0,5.59,6.24,0.6500000000000004,1,1,original
4.5,12.0,3.0,2.5,5.22,5.87,0.6500000000000004,1,1,original
8.0,12.25,3.3,2.0,5.75,6.4,0.6500000000000004,1,1,original
7.5,12.5,3.3,3.6,7.33,7.98,0.6500000000000004,1,1,original
6.5,11.25,3.3,2.2,6.41,7.06,0.6499999999999995,1,1,original
4.5,11.75,3.3,2.2,5.65,6.3,0.6499999999999995,1,1,original
4.5,10.75,3.3,2.5,5.94,6.59,0.6499999999999995,1,1,original
5.0,11.5,3.3,2.8,5.68,6.32,0.6400000000000006,1,1,original
5.0,12.0,3.3,2.0,5.65,6.29,0.6399999999999997,1,1,original
5.5,12.5,3.3,2.0,5.53,6.17,0.6399999999999997,1,1,original
8.0,12.0,3.3,2.6,6.21,6.84,0.6299999999999999,1,1,original
6.5,12.5,3.3,4.8,5.11,5.74,0.6299999999999999,1,1,original
7.0,12.5,3.3,4.6,7.47,8.1,0.6299999999999999,1,1,original
6.0,11.5,3.3,2.0,6.34,6.97,0.6299999999999999,1,1,original
4.0,11.0,3.3,2.1,5.86,6.49,0.6299999999999999,1,1,original
5.0,12.25,3.3,2.0,5.5,6.13,0.6299999999999999,1,1,original
7.5,12.0,3.3,4.1,7.4,8.03,0.629999999999999,1,1,original
4.0,10.5,3.3,2.4,5.87,6.49,0.6200000000000001,1,1,original
4.5,11.25,3.3,2.2,5.87,6.49,0.6200000000000001,1,1,original
4.5,11.5,3.3,2.2,5.63,6.25,0.6200000000000001,1,1,original
7.5,12.5,3.3,3.9,7.34,7.96,0.6200000000000001,1,1,original
7.5,10.5,3.3,2.3,7.4,8.02,0.6199999999999992,1,1,original
5.5,12.0,3.3,2.0,5.81,6.42,0.6100000000000003,1,1,original
7.5,12.0,3.3,4.0,7.34,7.95,0.6100000000000003,1,1,original
7.5,12.5,3.0,3.8,7.14,7.75,0.6100000000000003,1,1,original
4.5,12.0,3.0,2.4,5.39,6.0,0.6100000000000003,1,1,original
5.0,11.75,3.3,2.1,5.7,6.31,0.6099999999999994,1,1,original
5.0,11.75,3.3,2.2,5.66,6.27,0.6099999999999994,1,1,original
8.5,10.75,3.3,2.2,6.44,7.05,0.6099999999999994,1,1,original
4.0,11.25,3.3,2.4,5.72,6.32,0.6000000000000005,1,1,original
4.0,12.5,3.3,2.7,5.15,5.75,0.5999999999999996,1,1,original
5.5,12.0,3.0,2.2,5.66,6.26,0.5999999999999996,1,1,original
7.5,12.5,3.3,4.1,5.48,6.08,0.5999999999999996,1,1,original
5.0,11.0,3.3,2.8,5.67,6.27,0.5999999999999996,1,1,original
5.0,11.75,3.3,2.4,5.75,6.35,0.5999999999999996,1,1,original
6.0,11.25,3.3,2.4,8.02,8.62,0.5999999999999996,1,1,original
4.0,11.0,3.3,2.2,5.81,6.4,0.5900000000000007,1,1,original
8.0,12.25,3.3,2.6,5.87,6.46,0.5899999999999999,1,1,original
4.0,10.5,3.3,2.5,5.78,6.36,0.5800000000000001,1,1,original
4.5,11.0,3.3,2.3,5.8,6.38,0.5800000000000001,1,1,original
7.5,12.25,3.3,3.0,6.22,6.8,0.5800000000000001,1,1,original
7.5,12.0,3.0,3.0,6.09,6.67,0.5800000000000001,1,1,original
4.5,10.5,3.3,2.6,5.94,6.52,0.5799999999999992,1,1,original
8.5,11.0,3.3,2.3,6.22,6.79,0.5700000000000003,1,1,original
7.5,12.75,3.3,2.7,5.59,6.16,0.5700000000000003,1,1,original
5.5,12.0,3.0,4.0,5.43,6.0,0.5700000000000003,1,1,original
5.0,11.75,3.3,2.0,5.7,6.27,0.5699999999999994,1,1,original
8.0,12.0,3.3,4.0,7.11,7.68,0.5699999999999994,1,1,original
4.0,12.25,3.3,2.3,8.44,9.0,0.5600000000000005,1,1,original
4.0,10.5,3.3,2.3,5.98,6.54,0.5599999999999996,1,1,original
7.5,12.5,3.3,4.7,5.29,5.85,0.5599999999999996,1,1,original
7.5,12.0,3.0,3.7,7.19,7.75,0.5599999999999996,1,1,original
4.5,10.75,3.3,2.3,5.93,6.48,0.5500000000000007,1,1,original
5.0,11.25,3.3,2.7,5.8,6.35,0.5499999999999998,1,1,original
5.5,11.25,3.3,2.1,7.62,8.17,0.5499999999999998,1,1,original
7.5,12.5,3.3,3.4,5.24,5.79,0.5499999999999998,1,1,original
4.5,10.75,3.3,2.7,5.95,6.49,0.54,1,1,original
4.5,12.5,3.3,2.5,5.25,5.79,0.54,1,1,original
4.5,10.5,3.3,2.7,5.93,6.47,0.54,1,1,original
4.5,10.75,3.3,3.0,5.54,6.07,0.5300000000000002,1,1,original
5.0,11.5,3.3,2.3,5.71,6.24,0.5300000000000002,1,1,original
8.5,11.5,3.3,3.0,6.31,6.84,0.5300000000000002,1,1,original
7.5,12.0,3.0,3.6,7.22,7.75,0.5300000000000002,1,1,original
5.0,10.5,3.3,2.4,8.47,9.0,0.5299999999999994,1,1,original
8.0,11.75,3.3,2.7,5.94,6.47,0.5299999999999994,1,1,original
5.0,12.5,3.3,2.1,5.53,6.06,0.5299999999999994,1,1,original
4.5,11.0,3.3,2.1,8.28,8.8,0.5200000000000014,1,1,original
8.0,12.5,3.3,2.2,5.63,6.15,0.5200000000000005,1,1,original
8.0,11.0,3.3,2.1,6.66,7.18,0.5199999999999996,1,1,original
6.0,12.0,3.3,2.1,5.75,6.27,0.5199999999999996,1,1,original
4.0,12.5,3.3,2.2,7.82,8.34,0.5199999999999996,1,1,original
5.5,12.0,3.3,4.2,5.37,5.87,0.5,1,1,original
7.5,12.5,3.3,4.3,7.51,8.01,0.5,1,1,original
7.5,12.5,3.3,3.5,4.91,5.41,0.5,1,1,original
4.0,11.25,3.3,2.0,5.82,6.32,0.5,1,1,original
7.5,11.0,3.3,2.8,6.65,7.15,0.5,1,1,original
6.5,12.5,3.3,4.9,5.06,5.55,0.4900000000000002,1,1,original
7.5,12.0,3.3,3.9,7.3,7.79,0.4900000000000002,1,1,original
8.0,12.0,3.0,2.7,5.95,6.44,0.4900000000000002,1,1,original
4.5,11.5,3.3,2.0,5.78,6.27,0.4899999999999993,1,1,original
7.0,12.5,3.3,5.0,5.23,5.72,0.4899999999999993,1,1,original
7.5,12.0,3.0,3.8,7.28,7.77,0.4899999999999993,1,1,original
7.0,12.5,3.0,3.3,5.71,6.19,0.4800000000000004,1,1,original
8.5,11.25,3.3,2.2,6.12,6.6,0.47999999999999954,1,1,original
7.0,12.0,3.3,4.6,5.58,6.06,0.47999999999999954,1,1,original
4.5,10.5,3.3,2.3,8.53,9.0,0.47000000000000064,1,1,original
8.0,12.0,3.0,2.1,5.87,6.34,0.46999999999999975,1,1,original
4.0,11.0,3.3,2.0,8.31,8.78,0.46999999999999886,1,1,original
5.5,12.0,3.3,3.2,5.96,6.42,0.45999999999999996,1,1,original
8.0,12.0,3.3,3.4,7.14,7.6,0.45999999999999996,1,1,original
5.5,11.0,3.3,2.6,6.17,6.63,0.45999999999999996,1,1,original
4.5,10.5,3.3,2.5,5.95,6.41,0.45999999999999996,1,1,original
5.0,12.75,3.3,2.3,5.35,5.8,0.4500000000000002,1,1,original
7.5,12.5,3.0,4.1,5.91,6.36,0.4500000000000002,1,1,original
7.0,12.5,3.3,4.9,7.72,8.17,0.4500000000000002,1,1,original
5.0,11.25,3.3,2.4,8.55,9.0,0.4499999999999993,1,1,original
7.5,12.5,3.3,4.9,7.57,8.02,0.4499999999999993,1,1,original
7.5,12.0,3.3,4.2,7.36,7.81,0.4499999999999993,1,1,original
4.0,12.0,3.3,2.6,8.49,8.94,0.4499999999999993,1,1,original
4.0,10.5,3.3,2.2,6.02,6.46,0.4400000000000004,1,1,original
5.0,11.0,3.3,2.9,5.71,6.15,0.4400000000000004,1,1,original
8.0,12.75,3.3,2.2,5.56,6.0,0.4400000000000004,1,1,original
6.5,11.5,3.3,2.5,7.36,7.8,0.4399999999999995,1,1,original
6.5,12.5,3.0,4.8,5.24,5.68,0.4399999999999995,1,1,original
8.5,11.0,3.3,2.8,7.3,7.73,0.4300000000000006,1,1,original
8.0,12.0,3.3,4.1,7.4,7.83,0.4299999999999997,1,1,original
8.5,12.0,3.3,4.2,7.07,7.5,0.4299999999999997,1,1,original
7.5,12.0,3.3,4.3,7.37,7.79,0.41999999999999993,1,1,original
7.5,12.0,3.0,3.1,6.14,6.56,0.41999999999999993,1,1,original
7.5,12.5,3.3,3.7,7.55,7.97,0.41999999999999993,1,1,original
5.0,10.5,3.3,2.7,5.97,6.39,0.41999999999999993,1,1,original
4.0,10.75,3.3,2.3,8.42,8.83,0.41000000000000014,1,1,original
6.5,11.75,3.3,2.0,5.88,6.29,0.41000000000000014,1,1,original
6.5,12.5,3.0,4.9,5.18,5.59,0.41000000000000014,1,1,original
7.0,12.5,3.0,4.6,7.58,7.99,0.41000000000000014,1,1,original
7.5,12.5,3.0,4.2,7.21,7.62,0.41000000000000014,1,1,original
7.5,12.0,3.0,3.4,7.29,7.7,0.41000000000000014,1,1,original
8.0,12.5,3.0,2.5,5.96,6.37,0.41000000000000014,1,1,original
7.0,11.0,3.3,2.6,6.98,7.39,0.40999999999999925,1,1,original
7.5,12.5,3.0,3.9,7.4,7.81,0.40999999999999925,1,1,original
8.5,12.75,3.3,3.0,6.87,7.27,0.39999999999999947,1,1,original
8.0,12.0,3.0,2.2,5.91,6.31,0.39999999999999947,1,1,original
8.5,11.5,3.3,2.7,6.36,6.76,0.39999999999999947,1,1,original
6.5,10.75,3.3,2.7,6.69,7.09,0.39999999999999947,1,1,original
7.0,12.75,3.3,2.1,5.43,5.82,0.39000000000000057,1,1,original
8.5,12.0,3.3,2.6,7.92,8.31,0.39000000000000057,1,1,original
8.5,11.75,3.3,2.2,5.94,6.33,0.3899999999999997,1,1,original
8.0,12.25,3.3,2.1,5.94,6.33,0.3899999999999997,1,1,original
